ID,EHR_kood,TaisAadress,Maakond,KOV,KOV_voi_LinnaOsa,Tänav_Hoone_Nr,Esmane_Kasutuselevotu_Aasta,Ajastu,Hooneosade_Arv,Hooneosade_Arv_Normaliseeritud,Ruumide_Arv,Maksimaalne_Korruste_Arv,Korterite arv trepikojas,Liftid,Trepikodade_Arv,MaaAluste_Korruste_Arv,Korgus,Korgus_Umardatud,Laius,Pikkus,EhitusAlune_Pindala,Suletud_Netopindala,Building_Common_Area,Heated_Area,Välisseina_liik,Valisnurkade Arva,Sisenurkade Arv,Katusekatte materjal,Soojusvarustuse liik,Lamekatus_0/1,kahepoolne_kaldkatus_0/1,ühepoole_kaldkatus_0/1,Lodzad_0/1,Rõdud_0/1,Otstes aknad_0/1,Energy_Certificate_Class,Asein_märgis,Aaken_märgis
219,120719383,"Lääne maakond, Haapsalu linn, Haapsalu linn, Nurme tn 12a",Lääne maakond, Haapsalu linn, Haapsalu linn, Nurme tn 12a,1978,1971-1980,35,40,107,4,2.1875,0,4,1,13.3,13.5,25.0,46.0,618.1,2249.7,501.5,1892.1,tellis/väikeplokk,8,4,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,0,0,0.0,B,1179.6,356.29999999999995
345,116002168,"Harju maakond, Harku vald, Tabasalu alevik, Kase tn 4",Harju maakond, Harku vald, Tabasalu alevik, Kase tn 4,1969,1961-1970,35,40,143,3,2.9166666666666665,0,4,1,10.2,10.0,12.2,57.6,769.7,2385.4,764.2,1712.4,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1.0,D,745.4,302.3
201,103015794,"Pärnu maakond, Pärnu linn, Pärnu linn, Kitse tn 18a",Pärnu maakond, Pärnu linn, Pärnu linn, Kitse tn 18a,1968,1961-1970,36,40,144,3,2.0,0,6,1,11.4,11.5,9.8,76.1,756.1,2251.1,736.2,1608.0,tellis,6,2,'plaatmaterjal (seal hulgas tsementkiudplaat)',"'kohtküte', 'kaugküte'",0,1,0,0,0,1.0,C,1440.4,351.6
9,111027733,"Valga maakond, Valga vald, Valga linn, J. Kuperjanovi tn 62a",Valga maakond, Valga vald, Valga linn, J. Kuperjanovi tn 62a,1975,1971-1980,36,40,168,3,2.0,0,6,1,10.2,10.0,,,941.0,2815.4,818.6,2235.0,tellis,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0.0,D,1780.0,397.0
152,114003657,"Jõgeva maakond, Jõgeva vald, Jõgeva linn, Aia tn 52",Jõgeva maakond, Jõgeva vald, Jõgeva linn, Aia tn 52,1981,1981-1990,36,40,180,3,2.0,0,6,1,10.8,11.0,16.9,110.5,1122.0,3399.1,998.7,2760.0,suurplokk,17,13,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1853.3,456.5
356,104002317,"Tartu maakond, Kastre vald, Roiu alevik, Männi tn 8",Tartu maakond, Kastre vald, Roiu alevik, Männi tn 8,1983,1981-1990,36,40,160,4,3.0,0,3,1,13.4,13.5,,,636.0,2175.8,192.6,2205.9,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,D,1282.0,348.5
71,104009407,"Tartu maakond, Elva vald, Puhja alevik, Viljandi tee 30",Tartu maakond, Elva vald, Puhja alevik, Viljandi tee 30,1978,1971-1980,36,40,160,4,3.0,0,3,1,13.3,13.5,11.9,55.9,659.0,2654.1,690.5,2156.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,D,1120.0,391.0
72,104026007,"Tartu maakond, Elva vald, Puhja alevik, Viljandi tee 32",Tartu maakond, Elva vald, Puhja alevik, Viljandi tee 32,1981,1981-1990,36,40,124,4,3.0,0,3,1,13.3,13.5,11.9,55.9,659.0,2654.1,690.5,2156.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,0,1,1,0,0.0,D,1120.0,391.0
73,104028150,"Tartu maakond, Elva vald, Puhja alevik, Viljandi tee 34",Tartu maakond, Elva vald, Puhja alevik, Viljandi tee 34,1985,1981-1990,36,40,160,4,3.0,0,3,1,13.3,13.5,11.9,55.9,652.0,2683.8,709.0,2167.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,0,1,1,0,0.0,D,946.0,391.0
183,104033327,"Tartu maakond, Tartu linn, Haage küla, Haagevälja tee 1",Tartu maakond, Tartu linn, Haage küla, Haagevälja tee 1,1984,1981-1990,36,40,161,3,3.0,0,4,1,11.5,11.5,15.7,75.6,917.0,2922.9,915.3,2192.0,väikepaneel,6,2,'bituumen või  PVC  plaat või rullmaterjal','lokaalküte',1,0,0,1,0,0.0,D,1297.2,483.62
150,110009813,"Põlva maakond, Põlva vald, Põlva linn, Piiri tn 15",Põlva maakond, Põlva vald, Põlva linn, Piiri tn 15,1972,1971-1980,36,40,144,4,3.0,0,3,1,15.3,15.5,11.2,49.3,548.0,2025.9,447.1,2025.9,suurplokk,4,0,'plekk',"'lokaalküte', 'kaugküte'",0,1,0,0,1,0.0,D,1215.4,336.0
154,116003453,"Harju maakond, Jõelähtme vald, Kostivere alevik, Jõe tn 4",Harju maakond, Jõelähtme vald, Kostivere alevik, Jõe tn 4,1972,1971-1980,36,40,144,3,3.0,0,4,1,10.3,10.5,,,676.0,2340.3,725.2,1784.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1.0,C,612.2,260.1
173,104018081,"Tartu maakond, Tartu linn, Tartu linn, Ilmatsalu tn 48",Tartu maakond, Tartu linn, Tartu linn, Ilmatsalu tn 48,1980,1971-1980,36,40,162,9,4.0,1,1,1,30.0,30.0,12.2,25.9,327.0,2449.6,488.4,2248.0,suurpaneel,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1585.2,341.6
218,105003118,"Lääne maakond, Haapsalu linn, Haapsalu linn, Nurme tn 12",Lääne maakond, Haapsalu linn, Haapsalu linn, Nurme tn 12,1978,1971-1980,36,40,144,4,9.0,0,1,1,13.3,13.5,25.0,46.0,618.1,2249.7,501.5,1892.1,tellis/väikeplokk,8,4,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,0,0,0.0,B,1218.2,259.7
145,101020653,"Harju maakond, Tallinn, Kristiine linnaosa, Elektroni tn 6",Harju maakond, Tallinn, Kristiine linnaosa, Elektroni tn 6,1977,1971-1980,38,40,170,5,2.533333333333333,0,3,1,15.5,15.5,,,644.0,2697.6,655.7,2428.0,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1181.0,384.0
226,108010983,"Lääne-Viru maakond, Rakvere linn, Lai tn 31",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lai tn 31,1964,1961-1970,38,40,153,4,3.1666666666666665,0,3,1,14.9,15.0,13.2,61.5,818.0,2565.1,328.6,2301.0,tellis,4,9,"'bituumen või  PVC  plaat või rullmaterjal', 'plekk'",'kaugküte',0,1,0,0,0,1.0,A,1210.4,408.4
209,108012145,"Lääne-Viru maakond, Rakvere linn, Side tn 6",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Side tn 6,1984,1981-1990,39,40,141,5,1.95,0,4,1,17.3,17.5,12.8,47.4,546.0,2011.0,635.4,1658.0,tellis,14,10,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,1.0,A,1618.0,216.9
156,104018443,"Tartu maakond, Tartu linn, Tartu linn, Ringtee tn 7",Tartu maakond, Tartu linn, Tartu linn, Ringtee tn 7,1990,1981-1990,40,40,148,5,2.0,0,4,1,16.8,17.0,14.5,38.0,552.0,2394.2,287.9,1966.2,tellis,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,C,1465.3,313.8
358,101020689,"Harju maakond, Tallinn, Mustamäe linnaosa, Ehitajate tee 52",Harju maakond, Tallinn, Mustamäe linnaosa, Ehitajate tee 52,1964,1961-1970,40,40,150,5,4.0,0,2,1,15.1,15.0,,,403.0,2088.3,468.9,1760.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,0.0,D,926.0,281.0
121,104018966,"Tartu maakond, Tartu linn, Tartu linn, Mõisavahe tn 64",Tartu maakond, Tartu linn, Tartu linn, Mõisavahe tn 64,1992,1991-2000,40,40,130,5,4.0,0,2,1,16.5,16.5,12.5,33.2,389.0,1904.7,507.2,1602.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,D,1104.1,191.10000000000002
87,104033236,"Tartu maakond, Tartu linn, Tartu linn, Rahu tn 3a",Tartu maakond, Tartu linn, Tartu linn, Rahu tn 3a,1977,1971-1980,40,40,170,5,4.0,0,2,1,17.2,17.0,32.1,33.2,645.6,2760.2,701.0,2760.2,suurpaneel,14,10,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,C,1370.1000000000001,462.20000000000005
220,104033448,"Tartu maakond, Tartu linn, Tartu linn, Pärna tn 6",Tartu maakond, Tartu linn, Tartu linn, Pärna tn 6,1966,1961-1970,40,40,170,5,4.0,0,2,1,16.3,16.5,,,445.0,2097.0,103.2,1776.0,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,1,0,0,0,1.0,B,1144.0,359.0
214,104034863,"Tartu maakond, Tartu linn, Tartu linn, Pärna tn 2",Tartu maakond, Tartu linn, Tartu linn, Pärna tn 2,1965,1961-1970,40,40,170,5,4.0,0,2,1,16.8,17.0,13.3,41.3,464.0,2093.5,421.9,1777.9,suurplokk,4,0,'eterniit','kaugküte',0,1,0,0,0,1.0,C,1136.5,365.3
79,104036090,"Tartu maakond, Tartu linn, Tartu linn, Rahu tn 7a",Tartu maakond, Tartu linn, Tartu linn, Rahu tn 7a,1976,1971-1980,40,40,170,5,4.0,0,2,1,17.3,17.5,31.9,33.2,642.9,2815.9,758.5,2815.9,suurpaneel,14,10,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,A,1422.0,602.0
245,116006586,"Harju maakond, Keila linn, Niidu tn 5",Harju maakond, Keila linn, Keila linn, Niidu tn 5,1986,1981-1990,40,40,124,3,6.666666666666667,0,2,1,9.3,9.5,16.3,48.7,712.0,2332.3,848.6,2332.3,tuhaplokk,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,B,1266.8,545.6
164,104036697,"Tartu maakond, Kambja vald, Reola küla, Lennu tn 42",Tartu maakond, Kambja vald, Reola küla, Lennu tn 42,1980,1971-1980,42,40,141,3,14.0,0,1,1,12.5,12.5,16.5,48.8,694.0,1696.5,346.6,1697.0,tuhaplokk,8,4,'plekk','lokaalküte',0,1,0,0,0,1.0,D,875.9,198.4
206,116004529,"Harju maakond, Anija vald, Kehra linn, Kooli tn 10",Harju maakond, Anija vald, Kehra linn, Kooli tn 10,1968,1961-1970,44,40,188,4,2.75,0,4,1,15.2,15.0,12.4,65.4,750.0,2805.6,632.0,2358.0,tellis,4,0,'plekk',"'kaugküte', 'lokaalküte'",0,1,0,0,0,0.0,C,1463.0,346.0
222,112004889,"Viljandi maakond, Viljandi vald, Ramsi alevik, Keskuse tee 5",Viljandi maakond, Viljandi vald, Ramsi alevik, Keskuse tee 5,1977,1971-1980,44,40,176,5,2.9333333333333336,0,3,1,15.5,15.5,,,605.0,2538.6,546.6,2307.0,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0.0,A,1205.0,391.0
231,116033623,"Harju maakond, Saue vald, Laagri alevik, Kuuse tn 22",Harju maakond, Saue vald, Laagri alevik, Kuuse tn 22,1985,1981-1990,44,40,213,5,2.9333333333333336,0,3,1,18.0,18.0,40.8,43.2,815.0,3765.9,893.7,3232.1,tellis,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,2141.5,570.9000000000001
364,104033956,"Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 2",Tartu maakond, Tartu linn, Tartu linn, J. Kuperjanovi tn 2,1961,1961-1970,44,40,160,4,3.6666666666666665,0,3,1,16.1,16.0,11.3,49.7,534.0,2075.1,519.4,2075.1,suurplokk,4,0,'muu','kaugküte',0,1,0,0,0,1.0,A,1140.8,467.79999999999995
216,108010959,"Lääne-Viru maakond, Rakvere linn, Lai tn 29",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lai tn 29,1964,1961-1970,44,40,168,4,3.6666666666666665,0,3,1,14.1,14.0,11.5,50.7,622.0,2060.1,461.7,1729.0,tellis,4,0,'plekk','kaugküte',0,1,0,0,0,1.0,B,1028.0,340.0
263,108016797,"Lääne-Viru maakond, Tapa vald, Tapa linn, Hommiku pst 2",Lääne-Viru maakond, Tapa vald, Tapa linn, Hommiku pst 2,1960,1951-1960,44,40,168,4,3.6666666666666665,0,3,1,15.3,15.5,11.5,50.1,606.0,1561.2,0.0,1561.0,tellis,4,0,'plaatmaterjal (seal hulgas tsementkiudplaat)','kaugküte',0,1,0,0,0,1.0,E,964.6,330.90000000000003
116,104017973,"Tartu maakond, Tartu linn, Tartu linn, Mõisavahe tn 29",Tartu maakond, Tartu linn, Tartu linn, Mõisavahe tn 29,1983,1981-1990,45,50,200,5,3.0,0,3,1,15.6,15.5,,,653.0,3231.6,772.1,2459.5,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0.0,C,1663.7,449.3
171,104018505,"Tartu maakond, Tartu linn, Tartu linn, Ravila tn 54",Tartu maakond, Tartu linn, Tartu linn, Ravila tn 54,1984,1981-1990,45,50,200,5,3.0,0,3,1,16.1,16.0,12.4,55.0,651.0,3312.9,216.9,2710.1,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,A,1329.0,475.0
296,104019098,"Tartu maakond, Tartu linn, Tartu linn, Nõva tn 1",Tartu maakond, Tartu linn, Tartu linn, Nõva tn 1,1988,1981-1990,45,50,200,5,3.0,0,3,1,16.4,16.5,12.2,55.4,651.0,3214.8,749.8,2667.0,suurpaneel,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,E,1648.5,408.6
254,104025938,"Tartu maakond, Tartu linn, Tartu linn, Rebase tn 5",Tartu maakond, Tartu linn, Tartu linn, Rebase tn 5,1988,1981-1990,45,50,155,5,3.0,0,3,1,16.0,16.0,11.5,55.0,653.0,3299.6,240.0,2731.8,suurpaneel,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1518.0,402.0
96,109017081,"Rapla maakond, Rapla vald, Rapla linn, Tallinna mnt 47",Rapla maakond, Rapla vald, Rapla linn, Tallinna mnt 47,1982,1981-1990,45,50,180,5,3.0,0,3,1,14.3,14.5,14.0,46.9,586.0,2819.9,533.4,2819.9,suurpaneel,10,6,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,,1366.7,394.6
1,109017206,"Rapla maakond, Rapla vald, Rapla linn, Nurme tn 3",Rapla maakond, Rapla vald, Rapla linn, Nurme tn 3,1987,1981-1990,45,50,200,5,3.0,0,3,1,15.7,15.5,,,660.0,3101.7,626.0,2686.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,D,1608.0,404.6
184,112016959,"Viljandi maakond, Viljandi linn, Männimäe tee 33",Viljandi maakond, Viljandi linn, Viljandi linn, Männimäe tee 33,1980,1971-1980,45,50,200,5,3.0,0,3,1,15.6,15.5,,,640.0,3057.5,591.1,2693.0,väikepaneel,4,0,"'muu', 'bituumen või  PVC  plaat või rullmaterjal'",'kaugküte',1,0,0,1,0,0.0,B,1390.0,483.0
234,112017045,"Viljandi maakond, Viljandi linn, Lennuki tn 3",Viljandi maakond, Viljandi linn, Viljandi linn, Lennuki tn 3,1987,1981-1990,45,50,200,5,3.0,0,3,1,16.0,16.0,,,702.0,3076.4,473.3,2611.9,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1870.2199999999998,448.1
325,112017099,"Viljandi maakond, Viljandi linn, Riia mnt 34",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 34,1988,1981-1990,45,50,200,5,3.0,0,3,1,16.4,16.5,13.2,55.3,699.0,3053.6,449.4,2682.8,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1674.5,379.5
252,112023303,"Viljandi maakond, Viljandi linn, Männimäe tee 29",Viljandi maakond, Viljandi linn, Viljandi linn, Männimäe tee 29,1980,1971-1980,45,50,200,5,3.0,0,3,1,16.0,16.0,12.4,55.4,661.0,3060.0,594.0,2764.8,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1515.6,492.3
81,112023515,"Viljandi maakond, Viljandi linn, Riia mnt 34a",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 34a,1983,1981-1990,45,50,200,5,3.0,0,3,1,17.0,17.0,,,660.0,3063.6,596.1,2685.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,0.0,C,646.0,506.6
346,116020981,"Harju maakond, Saue vald, Laagri alevik, Kuuse tn 41",Harju maakond, Saue vald, Laagri alevik, Kuuse tn 41,1975,1971-1980,45,50,224,5,3.0,0,3,1,17.5,17.5,35.8,40.4,824.0,3945.0,1044.3,3198.3,tellis,19,15,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,C,2044.5,484.0
313,120855838,"Tartu maakond, Tartu linn, Tartu linn, Uus tn 1",Tartu maakond, Tartu linn, Tartu linn, Uus tn 1,1985,1981-1990,45,50,155,5,3.0,0,3,1,16.0,16.0,11.5,55.0,662.3,3204.3,739.7,3193.3,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,D,0.0,0.0
316,104030468,"Tartu maakond, Tartu linn, Tartu linn, Vabriku tn 3",Tartu maakond, Tartu linn, Tartu linn, Vabriku tn 3,1912,1911-1920,45,50,144,4,3.75,0,3,1,17.7,17.5,,,856.0,3031.3,314.6,2273.0,tellis,13,8,'eterniit','lokaalküte',0,1,0,1,0,1.0,C,1041.0,340.0
305,113021229,"Võru maakond, Võru linn, Tartu tn 45",Võru maakond, Võru linn, Võru linn, Tartu tn 45,1977,1971-1980,45,50,180,10,4.5,1,1,1,32.1,32.0,18.8,26.5,447.0,2751.2,605.1,2751.2,tellis,11,7,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,C,1570.3,608.0
56,104035428,"Tartu maakond, Elva vald, Elva linn, Nooruse tn 13",Tartu maakond, Elva vald, Elva linn, Nooruse tn 13,1987,1981-1990,46,50,216,5,2.3,0,4,1,16.1,16.0,50.0,122.0,1837.0,7962.6,2131.5,5830.7,suurpaneel,6,2,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,D,4311.6,1071.8999999999999
323,104017980,"Tartu maakond, Tartu linn, Tartu linn, Ravila tn 47",Tartu maakond, Tartu linn, Tartu linn, Ravila tn 47,1987,1981-1990,47,50,109,3,3.1333333333333333,0,5,1,11.0,11.0,45.4,78.4,1177.0,3802.9,1208.8,2858.4,suurpaneel,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1810.0,301.7
65,106007362,"Saare maakond, Saaremaa vald, Kuressaare linn, Kihelkonna mnt 2",Saare maakond, Saaremaa vald, Kuressaare linn, Kihelkonna mnt 2,1988,1981-1990,48,50,234,4,2.0,0,6,1,13.0,13.0,,,1126.0,4269.4,1097.7,3417.6,suurpaneel,5,1,'eterniit','kaugküte',0,1,0,1,0,0.0,C,2398.9,379.0
95,108012334,"Lääne-Viru maakond, Rakvere linn, Lennuki tn 2",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lennuki tn 2,1965,1961-1970,48,50,204,4,3.0,0,4,1,15.2,15.0,11.2,61.1,658.0,2555.2,256.7,2122.0,suurplokk,4,0,'plekk','kaugküte',0,1,0,0,0,1.0,D,1186.0,458.3
369,101003089,"Harju maakond, Tallinn, Nõmme linnaosa, Valdeku tn 118",Harju maakond, Tallinn, Nõmme linnaosa, Valdeku tn 118,1963,1961-1970,48,50,204,4,4.0,0,3,1,14.7,14.5,,,661.0,2585.8,603.7,2151.0,suurpaneel,4,9,'eterniit','kaugküte',0,1,0,0,0,1.0,D,1240.0,395.0
344,101016212,"Harju maakond, Tallinn, Kristiine linnaosa, Spordi tn 18",Harju maakond, Tallinn, Kristiine linnaosa, Spordi tn 18,1964,1961-1970,48,50,204,4,4.0,0,3,1,14.0,14.0,11.0,61.5,658.0,2448.6,440.5,2151.0,tellis,4,0,'plekk','kaugküte',0,1,0,0,0,1.0,B,1091.0,420.0
144,103014638,"Pärnu maakond, Pärnu linn, Pärnu linn, J. V. Jannseni tn 8",Pärnu maakond, Pärnu linn, Pärnu linn, J. V. Jannseni tn 8,1964,1961-1970,48,50,204,4,4.0,0,3,1,15.0,15.0,11.1,61.0,709.0,2561.2,258.9,2139.0,suurplokk,4,0,'plaatmaterjal (seal hulgas tsementkiudplaat)','kaugküte',0,1,0,0,0,1.0,B,1036.0,423.0
360,108012335,"Lääne-Viru maakond, Rakvere linn, Lennuki tn 4",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lennuki tn 4,1966,1961-1970,48,50,204,4,4.0,0,3,1,14.7,14.5,11.7,61.2,700.4,2539.5,41.5,2119.0,suurplokk,4,0,'plekk','kaugküte',0,1,0,0,0,1.0,C,1094.6,399.7
2,109016924,"Rapla maakond, Rapla vald, Rapla linn, Välja tn 4",Rapla maakond, Rapla vald, Rapla linn, Välja tn 4,1967,1961-1970,48,50,204,4,4.0,0,3,1,12.0,12.0,,,685.0,2590.4,554.9,2035.5,suurplokk,4,0,'plekk','kaugküte',0,1,0,0,0,1.0,F,1690.7,605.4000000000001
177,101018087,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 19",Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 19,1983,1981-1990,49,50,230,5,2.45,0,4,1,17.2,17.0,,,860.0,3848.5,984.2,3222.0,tellis,34,30,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,D,839.0,231.0
351,104016885,"Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 12",Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 12,1963,1961-1970,49,50,204,4,3.0625,0,4,1,16.7,16.5,,,659.0,2521.2,398.5,2140.0,tellis,4,0,'eterniit','kaugküte',0,1,0,0,0,1.0,B,1572.3,432.5
336,104031176,"Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 10",Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 10,1962,1961-1970,49,50,206,4,3.0625,0,4,1,15.7,15.5,11.2,61.2,657.0,2531.4,363.1,2531.4,tellis,4,0,'plekk','kaugküte',0,1,0,0,0,1.0,A,1572.3,431.0
21,101013100,"Harju maakond, Tallinn, Kesklinna linnaosa, Uus-Tatari tn 16",Harju maakond, Tallinn, Kesklinna linnaosa, Uus-Tatari tn 16,1983,1981-1990,50,50,214,5,2.5,0,4,1,17.3,17.5,18.6,61.7,888.0,4109.6,820.3,3392.7,tellis,21,17,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'muu'",1,0,0,1,0,1.0,C,1901.8000000000002,573.5
181,108012187,"Lääne-Viru maakond, Rakvere linn, Võidu tn 76",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Võidu tn 76,1988,1981-1990,50,50,230,5,2.5,0,4,1,16.5,16.5,13.1,60.9,763.0,3712.2,823.8,3048.1,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,B,385.5,125.3
240,108012336,"Lääne-Viru maakond, Rakvere linn, Lennuki tn 8",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lennuki tn 8,1966,1961-1970,50,50,193,4,3.125,0,4,1,15.0,15.0,13.4,61.2,706.1,2534.2,531.2,2131.0,suurplokk,4,0,'plaatmaterjal (seal hulgas tsementkiudplaat)',"'kaugküte', 'lokaalküte'",0,1,0,0,0,1.0,C,504.1,147.51000000000002
381,116020982,"Harju maakond, Saue vald, Laagri alevik, Kuuse tn 43",Harju maakond, Saue vald, Laagri alevik, Kuuse tn 43,1981,1981-1990,50,50,225,5,3.3333333333333335,0,3,1,16.7,16.5,18.5,62.0,689.0,4035.5,1063.2,3409.2,tellis,14,10,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,C,839.0,195.3
308,104018655,"Tartu maakond, Tartu linn, Tartu linn, Väike kaar 43",Tartu maakond, Tartu linn, Tartu linn, Väike kaar 43,1976,1971-1980,53,50,195,5,1.7666666666666666,0,6,1,16.3,16.5,,,670.0,3178.0,514.8,2700.8,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,B,1286.7,443.3
47,104027064,"Tartu maakond, Tartu linn, Tartu linn, Aida tn 11",Tartu maakond, Tartu linn, Tartu linn, Aida tn 11,1968,1961-1970,53,50,173,5,2.65,0,4,1,17.2,17.0,,,438.4,1995.0,341.3,1874.0,väikeplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0.0,E,1233.0,351.6
46,104030526,"Tartu maakond, Tartu linn, Tartu linn, Aardla tn 132",Tartu maakond, Tartu linn, Tartu linn, Aardla tn 132,1978,1971-1980,54,50,274,5,2.16,0,5,1,15.3,15.5,,,1480.0,5519.9,1559.3,3867.3,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1425.3,538.5999999999999
149,101011003,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 70",Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 70,1970,1961-1970,54,50,270,10,2.7,2,2,0,30.4,30.5,13.5,48.6,641.6,4974.7,797.3,4356.9,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,1.0,A,2933.8,465.4
256,101019622,"Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 251",Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 251,1972,1971-1980,54,50,270,10,2.7,2,2,1,33.5,33.5,,,1011.0,4809.4,1202.5,4305.9,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,C,0.0,0.0
260,116020979,"Harju maakond, Saue vald, Laagri alevik, Kuuse tn 24",Harju maakond, Saue vald, Laagri alevik, Kuuse tn 24,1978,1971-1980,54,50,172,5,3.6,0,3,1,17.0,17.0,,,445.0,1972.2,465.8,1584.5,tellis,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0.0,G,1321.4,316.0
